,index,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene
13430,5741,5742,T04A8.10,0.019693815,0.072515904,0.190163532,0.081540682,7.588259042000001,0.015462786999999999,0.0005156630000000001,0.006023089000000001,0.009457662,0.009457662,WBGene00011411,sel-13
17063,5040,5041,Y38A10A.6,0.011092332,0.046523540999999995,0.190412996,0.074972343,7.984408879,0.011512696999999999,0.000333344,0.002557864,0.008097934000000001,0.008097934000000001,WBGene00021391,smut-1
17209,6148,6149,Y39A1A.3,0.026477777,0.091042386,0.190705386,0.085936946,7.374015922000001,0.01159235,0.000605145,0.001035638,0.010472593,0.010472593,WBGene00012643,Y39A1A.3
20973,4519,4520,ZK809.4a,0.006721311999999999,0.03144657,0.190753883,0.070379909,8.647116775,0.020172231000000002,0.00027304900000000003,0.007156949,0.0070331130000000006,0.007156949,WBGene00001320,ent-1
887,4980,4981,C03D6.5,0.010462524,0.044410591,0.191162075,0.074668141,8.019041507999999,0.021261755,0.000354246,0.0027497,0.008008751,0.008008751,WBGene00007277,asfl-1
6756,5124,5125,F25H2.4,0.011879744,0.048982834,0.191545193,0.076140025,7.911153006,0.034715983,0.000394144,0.002042202,0.008301811,0.008301811,WBGene00009118,F25H2.4
15117,4413,4414,T25G3.3,0.0059404390000000005,0.028441736000000002,0.192020551,0.069798979,8.546759874,0.02072192,0.00019166799999999998,0.002863137,0.007116178000000001,0.007116178000000001,WBGene00012030,T25G3.3
16231,4872,4873,Y105E8A.2,0.009506915999999999,0.041250845,0.19204713199999998,0.074056082,8.067459176,0.00702048,0.000334741,0.0012013710000000001,0.007891714000000001,0.007891714000000001,WBGene00013667,Y105E8A.2
3109,4919,4920,C34C12.3,0.009887528000000001,0.042467382000000005,0.192082317,0.07445807,8.041268761,0.014338558999999999,0.000362083,0.006834465,0.007953923,0.007953923,WBGene00007922,pph-6
8181,5899,5900,F42A9.2.1,0.022084526,0.079141209,0.193153243,0.084386525,8.012353481,0.042445494,0.0024253260000000002,0.008256303000000001,0.008025616,0.008256303000000001,WBGene00003034,lin-49
19380,4251,4252,Y71F9AL.18,0.0049440709999999995,0.024584311,0.19341893899999998,0.068816312,9.129166114,0.018667739,0.000119591,0.005550709,0.006983936,0.006983936,WBGene00004049,pme-1
6938,5043,5044,F26H9.1,0.011146607,0.046723375,0.19461293899999998,0.076677566,7.876951416,0.020200351999999998,0.000415004,0.005379646,0.00840417,0.00840417,WBGene00009173,prom-1
20414,5729,5730,ZK1236.7a,0.019479285,0.071863638,0.195191258,0.08354969400000001,7.435722983,0.028260597000000002,0.00031203599999999996,0.001535049,0.010158791,0.010158791,WBGene00022865,ufbp-1
20415,5730,5731,ZK1236.7b,0.019479285,0.071863638,0.195191258,0.08354969400000001,7.435722983,0.028260597000000002,0.00031203599999999996,0.001535049,0.010158791,0.010158791,WBGene00022865,ufbp-1
3968,4445,4446,C47G2.4,0.00620441,0.029485244,0.19589295699999998,0.071577943,8.303524045,0.01718015,0.000257257,0.003946657,0.007427846,0.007427846,WBGene00008165,C47G2.4
21129,4165,4166,ZK973.1,0.004387229,0.022265766,0.196031347,0.06880977099999999,9.14633273,0.033356024,0.000109416,0.003733117,0.006992761,0.006992761,WBGene00022830,ZK973.1
13624,4470,4471,T05E8.3,0.0063617890000000005,0.03008439,0.19649743100000003,0.072015939,8.264889771,0.020150288,0.000276965,0.007502478000000001,0.007492413000000001,0.007502478000000001,WBGene00020263,T05E8.3
4451,5373,5374,C55B7.8,0.014899803999999999,0.058620499000000006,0.196836867,0.080842959,7.624702841,0.01482814,0.000497996,0.002805,0.009305381,0.009305381,WBGene00000937,dbr-1
21138,5465,5466,ZK973.9,0.015965898,0.06175759,0.19719189399999998,0.081832748,7.573710741,0.01988313,0.000524833,0.0022426539999999997,0.009520065,0.009520065,WBGene00022835,ZK973.9
11939,4931,4932,M03C11.2,0.009957929,0.04268866599999999,0.19752820199999999,0.076641918,7.867989049,0.023434426,0.00037921900000000003,0.007577184,0.008431756,0.008431756,WBGene00010839,chl-1
224,4372,4373,B0261.1,0.005669391,0.02740465,0.19768777699999998,0.071462522,8.313608067,0.012948211999999999,0.000248643,0.005037685,0.007411695,0.007411695,WBGene00015091,B0261.1
892,4180,4181,C03E10.4,0.0044593770000000005,0.022550731,0.197839353,0.069571238,8.593643053,0.024358797999999997,0.00018607400000000002,0.007000394,0.007074161999999999,0.007074161999999999,WBGene00001645,gly-20
7456,5483,5484,F33H1.4,0.016235768,0.062583927,0.19794720100000002,0.082355427,8.965972947000001,0.018560602,0.000140371,0.010033253,0.006936507,0.010033253,WBGene00009365,F33H1.4
2811,5694,5695,C29H12.5,0.018888247,0.070107571,0.19842559199999998,0.08451809099999999,7.438180743999999,0.03130819,0.000568303,0.007822023,0.010146659,0.010146659,WBGene00016236,cec-9
20087,5031,5032,ZC302.1.2,0.011025528,0.046326062,0.198824217,0.078219089,8.515928807,0.022328342999999997,0.002030424,0.005758487,0.007146915,0.007146915,WBGene00003405,mre-11
10637,4698,4699,JC8.6a,0.00795845,0.03580879,0.198904558,0.07495007,8.192231503,0.029756004,0.0008006510000000001,0.003438389,0.007625619,0.007625619,WBGene00003037,lin-54
101,4101,4102,B0035.6,0.004058735,0.020919999999999998,0.199431141,0.06940210599999999,8.637397484,0.02591239,0.000184945,0.006336751,0.007040033,0.007040033,WBGene00007109,B0035.6
19363,5328,5329,Y71F9AL.1,0.014352535,0.0569442,0.199485708,0.081478711,7.594171906000001,0.030854074,0.000525607,0.004107777,0.009432563,0.009432563,WBGene00022107,Y71F9AL.1
15331,5216,5217,T28A8.6,0.013147151000000001,0.05328162,0.20014332899999998,0.080710825,7.627758986,0.026184652000000003,0.000478485,0.0058525090000000005,0.009292871,0.009292871,WBGene00012112,T28A8.6
18365,4005,4006,Y53C12A.1,0.0035890220000000003,0.018942258,0.20028817100000001,0.068775748,9.113886831,0.030754184,0.000118455,0.005708838000000001,0.0069767,0.0069767,WBGene00006940,wee-1.3
15445,6094,6095,VF39H2L.1,0.025463615,0.08833096,0.20031819399999998,0.089656075,7.232975678,0.031204718,0.0007794869999999999,0.00310887,0.011277831,0.011277831,WBGene00012150,syx-17
16945,4648,4649,Y37D8A.13,0.007564906,0.034404133999999996,0.200470284,0.075057313,9.169011615,0.017129933,0.00011030799999999999,0.008340092,0.007005548,0.008340092,WBGene00006804,unc-71
10531,4564,4565,H27M09.1,0.0070410180000000004,0.032610789,0.20049366899999999,0.07439749799999999,8.029569204,0.012129025,0.000319934,0.0034725999999999997,0.007982548,0.007982548,WBGene00019245,sacy-1
6665,3978,3979,F25B3.6,0.003480492,0.018494102,0.20070859300000002,0.068694194,8.933215563,0.026945939,0.000143454,0.005562399,0.006934885,0.006934885,WBGene00009103,rtfo-1
20590,5874,5875,ZK353.1b,0.02175922,0.078307264,0.201215041,0.08769278900000001,8.022125945,0.010508496,0.003534008,0.001111499,0.00800103,0.00800103,WBGene00022697,cyy-1
10618,4894,4895,JC8.10a,0.009703449,0.04191216,0.20259161,0.078334974,7.802859396000001,0.012374858999999998,0.000562703,0.008438033000000001,0.008641849,0.008641849,WBGene00006763,unc-26
15572,6236,6237,W02B12.8a,0.028375235,0.09619009,0.203043948,0.09262703800000001,7.60643165,0.056822128,0.003122636,0.009747017,0.009381008,0.009747017,WBGene00012203,rga-1
11099,4021,4022,K07A12.1,0.0036453220000000003,0.019162865,0.20361442300000002,0.07003492900000001,8.506976355,0.012841873,0.00020103099999999998,0.001239316,0.007156305999999999,0.007156305999999999,WBGene00010620,K07A12.1
5666,4850,4851,F11H8.1.1,0.009358903,0.04078706,0.204170255,0.078567581,7.789940205,0.043584075,0.0005737440000000001,0.004196344,0.008685553,0.008685553,WBGene00004341,rfl-1
13703,4062,4063,T06A10.4,0.0038844829999999998,0.020214035,0.20449585399999998,0.07082369200000001,8.382693798,0.016947032,0.00021526799999999999,0.002792683,0.007308725,0.007308725,WBGene00020287,lsy-13
12891,4477,4478,R11E3.7a,0.006379742,0.030122126000000003,0.20452511399999998,0.074983615,8.02972908,0.019823148,0.00045166,0.005799388000000001,0.007982153,0.007982153,WBGene00001060,dpf-7
10758,4014,4015,K02D10.5,0.0036194390000000003,0.019059975,0.20599602,0.070799841,8.385056547000001,0.020043242,0.000213489,0.001465261,0.007305437,0.007305437,WBGene00019305,snap-29
13132,5785,5786,R53.1a.1,0.020499093,0.074915413,0.20677774699999998,0.08924046,7.877111543,0.011178806000000001,0.00354211,0.0015988460000000001,0.00840368,0.00840368,WBGene00011271,flad-1
354,5711,5712,B0336.7a,0.019085205,0.070643993,0.20739253,0.088483232,7.296974996,0.019724091000000003,0.000852652,0.006556929,0.010891271000000001,0.010891271000000001,WBGene00015147,B0336.7
6689,5067,5068,F25B5.5,0.011426666,0.047651675,0.207569616,0.082063678,7.561610344,0.023176679,0.000528996,0.005956281999999999,0.009572675,0.009572675,WBGene00017776,F25B5.5
13270,5810,5811,T01G1.4,0.020824412,0.075768463,0.20780294800000002,0.08991311199999999,7.227472186,0.023948274,0.000813606,0.003514906,0.011312946,0.011312946,WBGene00044025,T01G1.4
1356,4246,4247,C07G1.4a,0.004933914,0.024560609,0.207976462,0.073978302,8.062302072,0.028188117000000002,0.000305418,0.0062875959999999995,0.007903765,0.007903765,WBGene00006957,wsp-1
8008,5191,5192,F40F8.11b.2,0.012719397,0.05178629,0.208580422,0.083715774,8.079398392,0.037726566,0.0026483559999999997,0.006890955,0.00786414,0.00786414,WBGene00044916,F40F8.11
12837,4856,4857,R119.6,0.009416184000000001,0.040989578,0.208589196,0.080332831,7.649568738999999,0.030848657999999998,0.000475283,0.002383346,0.009204762,0.009204762,WBGene00006385,taf-4
495,5143,5144,B0464.4.1,0.0121303,0.04985827,0.208714044,0.08320833700000001,7.8327352789999996,0.021463824,0.001842075,0.007182351,0.008543366,0.008543366,WBGene00000268,bre-3
1271,4514,4515,C06G3.9.1,0.006693965,0.031339794,0.20925531,0.077167645,8.233150626,0.021328983,0.00138358,0.0014224889999999999,0.0075486880000000004,0.0075486880000000004,WBGene00015555,ufl-1
11856,4039,4040,M01F1.9,0.003731825,0.019530194,0.209772073,0.072335614,8.226045681,0.014923761,0.00028697200000000003,0.005042141,0.007561689,0.007561689,WBGene00010815,M01F1.9
6763,3700,3701,F25H2.8,0.002361246,0.013489279,0.20989211100000002,0.069030335,9.226707592,0.014340396000000002,0.00010386899999999999,0.004767975,0.007043911999999999,0.007043911999999999,WBGene00006720,ubc-25
11823,4804,4805,M01E11.3,0.008964624000000001,0.039446213,0.20996639999999997,0.080342228,7.640815487999999,0.032697019,0.00044243099999999997,0.008318248,0.00923988,0.00923988,WBGene00019712,M01E11.3
17234,4464,4465,Y39A3CL.4c,0.006342901,0.030035375,0.21078515,0.077224609,7.89724942,0.01325261,0.000602594,0.0017239389999999999,0.008342865999999999,0.008342865999999999,WBGene00021442,Y39A3CL.4
16962,6043,6044,Y37D8A.9a,0.024714077,0.086454289,0.21098170600000002,0.09394322,7.906962302,0.030041706,0.004923887,0.003528235,0.008314106,0.008314106,WBGene00003406,mrg-1
17630,5122,5123,Y43F8C.14,0.011855093,0.048926845,0.21114775,0.083907707,8.053544414,0.034601248,0.000303765,0.01025699,0.007924446,0.01025699,WBGene00012835,ani-3
14630,3941,3942,T20F5.6,0.003324063,0.017828683999999997,0.21138694600000002,0.071996723,8.675889542,0.018831946999999998,0.000181398,0.007593894,0.007014026,0.007593894,WBGene00020628,T20F5.6
6030,4229,4230,F16A11.1b,0.004758651,0.023785381,0.21143732,0.07489987099999999,8.228324602,0.030736722,0.000857483,0.007535798000000001,0.007557503,0.007557503,WBGene00008876,F16A11.1
17191,5749,5750,Y39A1A.14,0.01979607,0.072792568,0.211584252,0.090801257,7.568778534,0.026023868,0.000574926,0.011792376,0.009541431,0.011792376,WBGene00012652,Y39A1A.14
15042,4121,4122,T24H10.4,0.004142494,0.021249346000000002,0.211834468,0.073884523,8.071993209,0.013823705,0.000307196,0.004126633,0.007881189,0.007881189,WBGene00012002,T24H10.4
8970,4133,4134,F52B11.1a.2,0.004213048,0.021547285,0.211931975,0.074056691,8.288217962000001,0.015707445,0.000773676,0.0027245790000000004,0.007452914000000001,0.007452914000000001,WBGene00009924,cfp-1
7448,4764,4765,F33G12.4.2,0.008615074,0.038226338,0.211948728,0.080682042,7.890784285,0.01662298,0.0014021720000000001,0.005727466,0.008362216,0.008362216,WBGene00018016,lrr-1
12395,4945,4946,R05D3.7,0.010095716999999999,0.043156840999999994,0.213084916,0.082830762,9.059275222,0.014788226000000002,0.00013339799999999999,0.010158005,0.006955574,0.010158005,WBGene00006840,unc-116
4061,4912,4913,C49C3.6,0.009853968000000001,0.042397730999999994,0.213561295,0.082746444,7.919912841,0.06842364,0.000392143,0.009878318,0.008276333,0.009878318,WBGene00008196,C49C3.6
5540,4111,4112,F10E9.3,0.004114481,0.021155757999999997,0.21363765199999998,0.074457697,8.030059556,0.017084916999999998,0.000334585,0.002262289,0.007981338000000001,0.007981338000000001,WBGene00017355,F10E9.3
1404,4183,4184,C08B11.6,0.004496412,0.02271628,0.213919935,0.075295867,7.965492395,0.012124562,0.000355612,0.005141426,0.00814859,0.00814859,WBGene00007434,arp-6
6142,6330,6331,F18A1.3c,0.02982092,0.09957418,0.213996068,0.09850399300000001,7.213445277999999,0.021282587000000002,0.001445174,0.013109381000000002,0.011403783,0.013109381000000002,WBGene00003044,lir-1
789,4955,4956,C02B10.2,0.01026537,0.043793526,0.214516633,0.083574877,7.680264697999999,0.040177329,0.000476855,0.010000285,0.009084186999999999,0.010000285,WBGene00015327,snpn-1
8989,4542,4543,F52C12.1a,0.006874615,0.031994273999999996,0.214523729,0.079369225,7.701836854,0.018386376,0.00044738,0.003237007,0.009001831,0.009001831,WBGene00018678,F52C12.1
751,4376,4377,C01G6.5,0.00568813,0.027470107,0.214653903,0.07762583599999999,9.347016546,0.024302773,8.73e-05,0.008951363,0.007151261999999999,0.008951363,WBGene00007227,C01G6.5
6600,3736,3737,F23C8.6,0.002505485,0.014175401,0.21479558899999998,0.071061348,8.352491422,0.024580021,0.00022246900000000001,0.0023690670000000003,0.0073521030000000005,0.0073521030000000005,WBGene00017735,did-2
16649,5844,5845,Y17G7B.4,0.021281993,0.07698292,0.215167955,0.093431691,7.1043152439999995,0.02006755,0.0009184439999999999,0.008185248000000001,0.012175776999999999,0.012175776999999999,WBGene00012460,dhps-1
19046,5169,5170,Y62E10A.8a,0.012503314,0.051132992,0.21518816600000001,0.086157582,7.368549077000001,0.020503197,0.000633439,0.00164045,0.010501255,0.010501255,WBGene00003142,mau-8
16405,4448,4449,Y111B2A.16,0.00620375,0.029485244,0.215581952,0.07877115900000001,7.745244085,0.008757955999999999,0.000465339,0.002468611,0.008842005,0.008842005,WBGene00006389,taf-7.2
2242,3595,3596,C18F10.7a,0.0019529389999999999,0.011482476,0.215929188,0.069715357,8.600928635,0.017738801000000002,0.000222207,0.001495339,0.00706814,0.00706814,WBGene00015978,C18F10.7
20743,3728,3729,ZK550.4,0.002459985,0.013947831,0.215956094,0.07131452,8.341883961,0.012592843000000001,0.000260701,0.004616799,0.00736794,0.00736794,WBGene00013998,ZK550.4
10310,3614,3615,H02I12.8,0.002014888,0.011784446,0.216552527,0.070126454,8.511547397000001,0.020875771,0.000225095,0.002756702,0.007151485,0.007151485,WBGene00010354,cyp-31A2
2005,4194,4195,C16C10.2,0.004559338,0.022974181,0.216626438,0.076367717,7.890550567000001,0.037506173999999996,0.00038512400000000003,0.003376715,0.008362919,0.008362919,WBGene00007623,C16C10.2
3924,3893,3894,C47D12.8,0.0030946999999999997,0.01679878,0.217033107,0.073367321,8.122882383,0.035343417,0.000306605,0.0052180690000000005,0.00776754,0.00776754,WBGene00008140,xpf-1
21004,4686,4687,ZK829.6,0.007867136,0.035488554,0.217054755,0.081669552,7.581961286,0.01747509,0.000520312,0.006397994000000001,0.009484562,0.009484562,WBGene00006566,tgt-1
20293,5604,5605,ZK1010.3.1,0.017671408,0.066659516,0.217658425,0.09174484699999999,7.605084248,0.03311186,0.002220992,0.010404683,0.009386641999999999,0.010404683,WBGene00014177,frg-1
13288,4929,4930,T01G9.5b,0.009924534,0.042562765,0.218392257,0.084699125,8.466380345,0.015115199,0.003559371,0.001709228,0.007201541999999999,0.007201541999999999,WBGene00003183,mei-1
19716,4050,4051,Y75B8A.25,0.003800985,0.019833225,0.21879580399999998,0.07559743299999999,7.953515222,0.009909842,0.000391081,0.0022991170000000003,0.008181377,0.008181377,WBGene00013558,Y75B8A.25
4261,6206,6207,C52E4.6a.1,0.027715603,0.094408086,0.218880887,0.09943307400000001,7.860267298999999,0.035340308,0.006374625,-0.00045127300000000003,0.008455779,0.008455779,WBGene00000876,cyl-1
14936,4331,4332,T23G11.7b,0.005390629,0.026309806,0.21897523300000002,0.078691245,7.743944412,0.01634777,0.000441792,0.003669182,0.008846676999999999,0.008846676999999999,WBGene00011972,T23G11.7
9487,3648,3649,F55A11.7,0.0021577470000000002,0.012502398999999999,0.219610867,0.071590111,8.304115686,0.026679603,0.000260825,0.001554655,0.007426891,0.007426891,WBGene00010080,F55A11.7
18205,4969,4970,Y50D4C.3,0.010404571999999999,0.044262347,0.220164556,0.08593177800000001,7.721981379,0.020075963999999998,0.000449799,0.010626607,0.008926685,0.010626607,WBGene00021748,Y50D4C.3
596,3810,3811,B0546.2a,0.002795987,0.015504457,0.221559612,0.074117049,8.06096475,0.02337428,0.000333101,0.004060742,0.007906905,0.007906905,WBGene00015249,otub-4
13145,3948,3949,R53.7a.1,0.003351259,0.017942684,0.221778316,0.07560104599999999,8.121010881,0.025398606,0.000801702,0.0060121969999999995,0.007771575,0.007771575,WBGene00011276,aakg-5
3108,3722,3723,C34C12.2,0.002433798,0.013821593,0.22186448600000003,0.073187506,8.154976547999999,0.040018272,0.000334586,0.001145977,0.0077000309999999995,0.0077000309999999995,WBGene00007921,C34C12.2
10008,3359,3360,F58B3.6,0.0013524129999999998,0.008510138,0.22215043399999998,0.069321945,8.667230486000001,0.023686388,0.00018874700000000001,0.00493602,0.007019551,0.007019551,WBGene00010232,F58B3.6
12665,5731,5732,R09A1.1,0.019510975,0.071967995,0.222179023,0.095126295,9.354730936000001,0.026579442,8.83e-05,0.013485213000000001,0.007159428000000001,0.013485213000000001,WBGene00019971,ergo-1
10330,4151,4152,H05C05.2a,0.004321421,0.02200278,0.22304891300000002,0.078161483,7.777233087000001,0.02675578,0.000434625,0.005791571999999999,0.008729200999999999,0.008729200999999999,WBGene00019158,H05C05.2
2209,5848,5849,C18E3.2.1,0.021366352,0.077222015,0.22374874399999997,0.09722087900000001,7.811592479,0.032490326,0.004233332,0.009944517,0.008612689,0.009944517,WBGene00015971,swsn-2.2
60,4567,4568,B0024.13,0.007053058,0.032645098,0.223961808,0.083123418,7.51235187,0.020399997,0.000570731,0.0037659290000000003,0.009793523,0.009793523,WBGene00007102,B0024.13
20103,3593,3594,ZC328.4,0.0019501179999999998,0.01147227,0.224342805,0.072421776,8.211468273,0.028915611,0.000278538,0.006171454,0.007588831999999999,0.007588831999999999,WBGene00004721,san-1
19961,4879,4880,Y95D11A.3,0.009582435,0.041516684,0.224607786,0.086702939,7.346913979,0.021177516,0.0006600239999999999,0.008592431,0.010616075,0.010616075,WBGene00045434,Y95D11A.3
9744,5070,5071,F56C9.11,0.01143972,0.047694448,0.225287928,0.08908281400000001,7.250154725,0.025762902999999997,0.000733496,0.006654813000000001,0.011170126,0.011170126,WBGene00018954,F56C9.11
9769,4368,4369,F56D12.6a,0.005623765,0.027215211,0.22559691699999998,0.081473879,8.536511899,0.017040325,0.000240366,0.009716624,0.00712612,0.009716624,WBGene00018974,fcho-1
17828,3961,3962,Y47D3A.25,0.003398678,0.018136863,0.22565022199999998,0.077035534,7.844905201,0.01240411,0.00039743300000000004,0.002352606,0.008504277,0.008504277,WBGene00004284,rab-35
10625,4081,4082,JC8.2,0.003967507,0.020549974,0.226660318,0.078681454,8.339475797,0.037740723999999996,0.00024088400000000002,0.009045273000000001,0.0073715790000000005,0.009045273000000001,WBGene00010435,JC8.2
20961,5056,5057,ZK792.5,0.011263177,0.047090638,0.226694696,0.089446175,8.37299375,0.018564726,0.000245429,0.011755498999999999,0.007322382,0.011755498999999999,WBGene00014078,ZK792.5
21111,4896,4897,ZK938.7,0.009715986,0.041949173,0.227213501,0.087870505,7.414516917,0.039079549,0.000648875,0.010932964,0.010264629,0.010932964,WBGene00014163,rnh-1.2
10226,3586,3587,F59E10.2,0.001927014,0.011352273000000001,0.22735256,0.073309826,8.133812721,0.02602501,0.000317305,0.003146253,0.007744191,0.007744191,WBGene00000880,cyn-4
19430,5976,5977,Y71G10AR.4,0.023342357999999997,0.08257110299999999,0.227592548,0.100358994,8.052258639,0.034737248,0.00034409800000000004,0.014763793,0.007927507,0.014763793,WBGene00044650,Y71G10AR.4
12826,4029,4030,R10H10.7,0.003681399,0.019309308,0.22789643199999998,0.078470111,7.76527239,0.020560698,0.00046545,0.0039236209999999995,0.008770887,0.008770887,WBGene00011225,R10H10.7
17392,3732,3733,Y39H10A.3a,0.00247172,0.01399935,0.22805027600000002,0.07534413200000001,8.185641891,0.024031822,0.000876632,0.004389622,0.007638475,0.007638475,WBGene00003479,mtm-9
19795,5014,5015,Y79H2A.11,0.01086167,0.04579228,0.228154807,0.089573709,7.80311809,0.024917177000000002,0.000436556,0.011598618,0.008640980999999999,0.011598618,WBGene00006993,zyg-8
6937,4570,4571,F26H11.6,0.0070729619999999995,0.032708584,0.22930978300000002,0.08513800099999999,7.425082027,0.03166307,0.00066108,0.003578045,0.010211639,0.010211639,WBGene00194892,dsb-2
14473,3743,3744,T18H9.6,0.002515823,0.014207278,0.229668332,0.076013078,7.9166438470000005,0.025462171000000002,0.000381176,0.002241847,0.008285806,0.008285806,WBGene00007023,mdt-27
14255,4467,4468,T12G3.4,0.00635102,0.030053629,0.22970331300000002,0.084168597,7.484421799,0.02733996,0.0007029610000000001,0.004733741,0.009923568,0.009923568,WBGene00011739,T12G3.4
16507,3602,3603,Y116A8C.34a.2,0.001964832,0.011529959,0.22971717100000003,0.074210104,8.066914286,0.019663387,0.00036772599999999997,0.000165562,0.007892983000000001,0.007892983000000001,WBGene00000889,cyn-13
5576,4006,4007,F10G8.7.2,0.003590827,0.018947057,0.229799975,0.078913886,7.743492681,0.022792177,0.0004927999999999999,0.003968958,0.008848301999999999,0.008848301999999999,WBGene00008665,ercc-1
10816,4131,4132,K02F6.7,0.004208109,0.021532443999999998,0.229945995,0.08034100400000001,7.6560435170000005,0.017650599999999995,0.0005030190000000001,0.0049424,0.009178996,0.009178996,WBGene00019341,K02F6.7
7202,4114,4115,F30F8.8.1,0.004123149,0.021184872,0.229951293,0.08016197900000001,7.864510398999999,0.048079555,0.001196365,0.002044906,0.008442549,0.008442549,WBGene00006386,taf-5
17199,4171,4172,Y39A1A.1b,0.004405778,0.022327747000000002,0.22997884300000002,0.080763883,7.881480667000001,0.028424006,0.001393857,0.0036689759999999996,0.00839035,0.00839035,WBGene00012641,epg-6
2742,3862,3863,C28H8.9a,0.0029856559999999997,0.016341113,0.23002706,0.077470771,7.854996348999999,0.017576743,0.000530267,0.000826334,0.008472313,0.008472313,WBGene00016200,dpff-1
15521,5186,5187,W01D2.5a.2,0.012685616,0.051708496,0.230218533,0.09236542199999999,7.56554937,0.013744726,0.003241579,0.001155426,0.009555478000000001,0.009555478000000001,WBGene00012182,osta-3
11891,5135,5136,M02B7.5b,0.01205749,0.049636195999999994,0.230985142,0.092009189,7.577946392,0.03025072,0.0028841390000000004,0.009814396999999999,0.009501800999999999,0.009814396999999999,WBGene00019726,bris-1
17206,5354,5355,Y39A1A.24,0.014703001,0.058051455,0.231268361,0.09479714800000001,7.060588111,0.018152948999999998,0.000962455,0.004733721,0.012517293999999998,0.012517293999999998,WBGene00012660,Y39A1A.24
9694,4748,4749,F56A8.5,0.008359277,0.037216295,0.23133087100000002,0.08771826099999999,7.332566355,0.027339274,0.0008482889999999999,0.003085079,0.010693451000000001,0.010693451000000001,WBGene00010141,F56A8.5
3637,4396,4397,C43E11.2a,0.005851617,0.028126531,0.231384389,0.083957141,7.540035002000001,0.024472572,0.000905122,0.0036544859999999998,0.009668081,0.009668081,WBGene00016602,mus-81
14640,3069,3070,T20G5.11,0.000782516,0.005389165,0.23143539600000002,0.068902011,8.771044586,0.038188746,0.000155554,0.001762932,0.006965676999999999,0.006965676999999999,WBGene00004326,rde-4
17871,4515,4516,Y47G6A.14,0.006693511,0.031339794,0.23162537,0.085416404,7.414030935,0.035901594,0.000676865,0.004483868,0.010267078,0.010267078,WBGene00021640,Y47G6A.14
7421,3841,3842,F33D11.9a,0.002889284,0.015900245,0.232902427,0.078174113,7.949781679,0.045048221,0.000628451,0.008538337,0.008191710999999999,0.008538337,WBGene00018006,hpo-3
9260,5709,5710,F53H1.1e,0.019078565,0.070633081,0.23308829,0.09944072300000001,7.129530845,0.02203237,0.0028455159999999998,0.011705771,0.01198717,0.01198717,WBGene00018776,F53H1.1
7226,4685,4686,F31C3.5,0.007862108000000001,0.035480291000000004,0.233652135,0.087907395,7.297997154,0.056838715,0.000706142,0.005802775,0.010885424,0.010885424,WBGene00009287,psf-2
13647,3427,3428,T05G5.3.1,0.00152235,0.009389456,0.234001522,0.07380846,8.82728838,0.041506037,0.001223867,0.006063034,0.006947666999999999,0.006947666999999999,WBGene00000405,cdk-1
2572,4338,4339,C26F1.3.1,0.005440685,0.02651127,0.234024442,0.08419012599999999,7.607412553,0.051390696,0.0005348719999999999,0.010097094000000001,0.009376911,0.010097094000000001,WBGene00016148,C26F1.3
15307,4601,4602,T27F6.7,0.00727858,0.033440028999999996,0.234088197,0.087221946,7.314140179,0.020093661000000002,0.000617065,0.00607802,0.010794436999999999,0.010794436999999999,WBGene00012106,T27F6.7
1053,4238,4239,C05C8.5,0.004863475,0.024257714,0.234928975,0.08342826,7.497874187000001,0.020850049,0.000579918,0.008882230999999999,0.009860494000000001,0.009860494000000001,WBGene00015462,C05C8.5
8325,4095,4096,F43G6.1b,0.004033437,0.02082006,0.235164135,0.08178101,8.407509658,0.033479947999999995,0.000251717,0.009780483000000001,0.007274961,0.009780483000000001,WBGene00001016,dna-2
1655,3315,3316,C10C6.6,0.001255562,0.008002849,0.235505422,0.073003481,8.780481038,0.014110619,0.00016616900000000003,0.007828094,0.006962109,0.007828094,WBGene00007514,catp-8
14930,4565,4566,T23G11.4,0.007044956,0.032621879,0.236004933,0.087580773,7.31152105,0.049255914000000005,0.000696563,0.007083464,0.010809023999999999,0.010809023999999999,WBGene00011969,T23G11.4
20022,4837,4838,ZC155.1.1,0.009221104,0.040289688,0.236366508,0.09077939900000001,9.034115417,0.029737417999999998,0.000119555,0.012241793999999999,0.006948322,0.012241793999999999,WBGene00003588,nex-1
3531,2953,2954,C41C4.7a,0.000620272,0.004439541,0.23730388800000002,0.069334559,8.694398194,0.02479111,0.000208072,0.00455056,0.00700285,0.00700285,WBGene00008052,ctns-1
12949,3966,3967,R12C12.7,0.003426592,0.018262775,0.23769922899999998,0.081219506,7.601144249,0.050052834000000004,0.00049175,0.009368381,0.009403163,0.009403163,WBGene00020027,R12C12.7
12475,3266,3267,R06C1.1.2,0.0011547719999999999,0.007474363,0.237907175,0.073206215,8.127232927,0.012224978999999999,0.00028052299999999997,0.0022406870000000003,0.007758202,0.007758202,WBGene00001836,hda-3
16635,5269,5270,Y17G7B.17.1,0.013693355,0.054937115,0.23812071699999998,0.096592527,7.636850106,0.026082137999999998,0.0047392779999999995,0.002592407,0.009255896999999999,0.009255896999999999,WBGene00012468,Y17G7B.17
