,index,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene
9664,1390,1391,F56A11.1,0.003412015,0.05186213,0.23587543100000002,0.080559838,7.6401760329999995,0.023258264,0.000492373,0.00673616,0.009242458,0.009242458,WBGene00001579,gex-2
1401,1757,1758,C08B11.3,0.006655966,0.080049535,0.239683151,0.08832714800000001,9.061092542,0.017480105,0.00012358899999999999,0.011578939,0.006956159,0.011578939,WBGene00007433,swsn-7
15768,1516,1517,W04A8.6a,0.00432574,0.060249755,0.241924138,0.084785228,8.230465362,0.025317017,0.000251291,0.010531511,0.007553584,0.010531511,WBGene00012241,W04A8.6
18820,1811,1812,Y57A10A.8,0.007262275,0.08473856699999999,0.24344269300000002,0.09068212699999999,7.18806998,0.01602626,0.0007618880000000001,0.006942693000000001,0.011572984,0.011572984,WBGene00013253,Y57A10A.8
19262,1209,1210,Y69A2AR.21,0.0021530029999999997,0.037620607,0.243668069,0.079415396,7.707737,0.036450125,0.00048056199999999997,0.008417295,0.008979645999999999,0.008979645999999999,WBGene00022092,Y69A2AR.21
3548,1760,1761,C41D11.7,0.0066891469999999995,0.080281107,0.245154397,0.09039829099999999,7.4836888329999995,0.033383929,0.000535626,0.011722151,0.009927028000000001,0.011722151,WBGene00016566,eri-7
6216,1960,1961,F19B10.9,0.008955461999999999,0.096708124,0.248126867,0.09493138,7.050863558,0.019836163,0.000922229,0.009031793,0.012595721,0.012595721,WBGene00004750,sea-1
14791,1847,1848,T22D1.3a,0.007660671,0.08761010400000001,0.248613315,0.093229854,7.873821432000001,0.026818666,0.0046239409999999995,0.008143066,0.008413768,0.008413768,WBGene00020682,T22D1.3
5816,1764,1765,F13H10.4c.1,0.006723949,0.080546436,0.25203810600000004,0.092995594,8.344331457000001,0.02253756,0.005608013,0.006634435,0.007364258,0.007364258,WBGene00008775,mogs-1
12068,879,880,M110.5d.1,0.000803455,0.019233247,0.253643825,0.075678388,8.698018722,0.027046279,0.001590064,0.004679109,0.0070007640000000005,0.0070007640000000005,WBGene00000894,dab-1
11514,1853,1854,K10B2.3a,0.007715145,0.08798344699999999,0.254994799,0.09570841699999999,8.838285596,0.035937635,0.001379719,0.012360432,0.006945056999999999,0.012360432,WBGene00019606,clec-88
9243,758,759,F53G12.5a,0.000491824,0.013700448999999998,0.256342241,0.07355229,9.85418897,0.026987147000000003,6.99e-05,0.006679724000000001,0.008045041999999999,0.008045041999999999,WBGene00003229,mex-3
3970,1944,1945,C47G2.5c,0.008767295,0.095304327,0.256529881,0.097874911,8.04658131,0.042780725,0.002978865,0.011390382,0.007941096,0.011390382,WBGene00008166,saps-1
14566,603,604,T19H12.2,0.00022219400000000002,0.007790346,0.264047839,0.071512191,9.654354074,0.024906853,6.86e-05,0.002501132,0.007602367,0.007602367,WBGene00020588,T19H12.2
6494,1245,1246,F22D6.5a,0.002399253,0.040712202,0.265344053,0.08740595699999999,8.303664786,0.046712745,0.002737131,0.008722571,0.007427619,0.008722571,WBGene00004186,prpf-4
7344,537,538,F32D1.6b,0.000137166,0.005390533,0.26810485300000003,0.070309252,8.499984232000001,0.016286602,0.0002513,0.004989886,0.007163787,0.007163787,WBGene00017985,neg-1
6924,1938,1939,F26G5.1b,0.008664826,0.09448191,0.268353124,0.102229654,7.142915013,0.025154722999999997,0.003786805,0.0031152709999999998,0.011889548,0.011889548,WBGene00017843,F26G5.1
20030,512,513,ZC168.4.1,0.00012072399999999999,0.004975571,0.271667566,0.070661173,9.237382032000001,0.021848635,0.000437569,0.00389693,0.007051933000000001,0.007051933000000001,WBGene00000865,cyb-1
2421,1019,1020,C25A1.8,0.001306614,0.027057536,0.272097841,0.08464641099999999,10.54149064,0.021485898,3.0799999999999996e-05,0.006146001,0.010716759,0.010716759,WBGene00007709,clec-87
15114,1541,1542,T25G3.1.1,0.004514225,0.061865300000000005,0.27446081699999997,0.09664804099999999,6.986947309,0.051814149000000004,0.000877862,0.012803455,0.013133404,0.013133404,WBGene00012029,T25G3.1
6037,847,848,F16B12.6,0.00069443,0.017314081000000002,0.275292531,0.081164889,7.606188847,0.017978533999999997,0.000499586,0.005418049,0.009382023,0.009382023,WBGene00008882,F16B12.6
2715,757,758,C28D4.3.1,0.000489773,0.013661296000000002,0.275730194,0.079089897,10.25329128,0.022378506,3.4399999999999996e-05,0.0055063690000000005,0.009348406,0.009348406,WBGene00001607,gln-6
19272,1801,1802,Y69A2AR.30b.1,0.0071593080000000005,0.083954101,0.275830948,0.10256448300000001,6.911523035,0.01421319,0.001962532,0.00232045,0.013816678,0.013816678,WBGene00003161,mdf-2
14257,1852,1853,T12G3.6a,0.007710536,0.08797833699999999,0.276273423,0.10368720199999999,8.371063385,0.038105018,0.000243063,0.015883491,0.00732513,0.015883491,WBGene00011741,T12G3.6
10559,1779,1780,H31G24.4.2,0.006918783,0.08218193,0.27838858899999996,0.10307908,8.253421037,0.043110250999999995,0.0057411580000000005,0.010196786999999999,0.007512409,0.010196786999999999,WBGene00000867,cyb-2.2
6965,553,554,F27C8.6.1,0.000156326,0.005966061999999999,0.281689592,0.074505309,9.789127447,0.022577677999999997,0.000439569,0.006076914,0.007886993,0.007886993,WBGene00009186,trcs-1
9444,1690,1691,F54F2.5a,0.005862275,0.073240529,0.28256149,0.10254874900000001,7.5882915010000005,0.051813665999999994,0.0011648539999999999,0.014609515,0.009457523,0.014609515,WBGene00018833,ztf-1
18271,1352,1353,Y51F10.3a,0.0031580959999999996,0.049350788,0.283149168,0.09592049300000001,7.259560089,0.023829655,0.0026887290000000004,0.0062375980000000004,0.011112381999999999,0.011112381999999999,WBGene00021764,Y51F10.3
273,1003,1004,B0285.3,0.0012336860000000001,0.02597991,0.283369845,0.087704122,7.308426387000001,0.017402099,0.000711672,0.00645891,0.010826348000000001,0.010826348000000001,WBGene00007136,B0285.3
6695,906,907,F25B5.7c,0.000866912,0.020186261,0.28394736,0.08525676300000001,7.423595051,0.027955529,0.0006840080000000001,0.006025696,0.010219065,0.010219065,WBGene00017778,nono-1
9917,926,927,F57C2.6b,0.0009338110000000001,0.021298347999999998,0.285151024,0.08615499199999999,7.65234851,0.025237471,0.001039316,0.010094708,0.009193678,0.010094708,WBGene00010198,spat-1
20365,864,865,ZK1127.1.2,0.0007609060000000001,0.018598663999999997,0.286264809,0.08502988800000001,8.217634537,0.023672752000000002,0.001642846,0.009202276,0.007577274,0.009202276,WBGene00003784,nos-2
5315,1753,1754,F08F3.6,0.006607565,0.079648657,0.293342079,0.10800513,7.899488145,0.036109278,0.00040658800000000004,0.017091073999999998,0.008336205,0.017091073999999998,WBGene00017263,F08F3.6
12353,1823,1824,R04D3.2,0.007422821,0.08604205,0.293636326,0.109678148,7.727595102,0.030120563,0.000459031,0.017584913,0.008906044,0.017584913,WBGene00011010,R04D3.2
16379,608,609,Y110A7A.1a,0.00023093900000000002,0.008017634000000001,0.294209018,0.07989337,8.650011732000001,0.020054271999999998,0.0023296470000000002,0.007244779,0.007031098,0.007244779,WBGene00001833,hcp-6
17965,420,421,Y48B6A.14,5.2600000000000005e-05,0.002642313,0.29552365199999997,0.073082452,9.81420394,0.01416659,6.53e-05,0.00274769,0.007946268000000001,0.007946268000000001,WBGene00001971,hmg-1.1
13291,1169,1170,T01G9.6b.3,0.0019776,0.035737082999999996,0.295860369,0.09563701599999999,7.942975819,0.030835442,0.004126756,0.009592902,0.008210687,0.009592902,WBGene00002196,kin-10
19712,887,888,Y75B8A.22.1,0.000808593,0.019260661000000002,0.298980582,0.089252297,8.893458349,0.021786104,0.001792551,0.010156407,0.006936453,0.010156407,WBGene00006571,tim-1
4980,1667,1668,EEED8.3,0.00567221,0.071866321,0.299268372,0.10818941900000001,8.481115755,0.033584539,0.00021531,0.017342115,0.007184618,0.017342115,WBGene00017134,EEED8.3
5650,277,278,F11E6.7,1.1400000000000001e-05,0.000867872,0.301424917,0.06868816,8.950368968,0.041065078,0.000141689,0.00565214,0.006935406,0.006935406,WBGene00008710,F11E6.7
17661,1543,1544,Y44E3B.1c,0.004517808,0.061865300000000005,0.301993042,0.10635266,7.230235,0.035538462,0.005671051,0.006444846,0.011295281,0.011295281,WBGene00021552,zip-4
3307,368,369,C36B1.12b,3.18e-05,0.0018192420000000002,0.303000195,0.07283047200000001,8.728436549,0.023797036,0.000971882,0.006731814,0.006984535,0.006984535,WBGene00007979,imp-1
15139,1996,1997,T26C11.7,0.009370619,0.09921031599999999,0.30539033600000004,0.117537918,6.888746717999999,0.058403715999999994,0.001122603,0.01960014,0.014033168,0.01960014,WBGene00000460,ceh-39
7211,1787,1788,F31A3.5,0.00699432,0.08270744099999999,0.30577827,0.113372369,6.548282815,0.037888949,0.001504765,0.00977409,0.017775177,0.017775177,WBGene00017939,F31A3.5
1537,1695,1696,C09E7.4,0.0059033919999999995,0.073472898,0.307080282,0.111539834,6.594091347999999,0.02207034,0.001439172,0.005792249,0.01722253,0.01722253,WBGene00015638,C09E7.4
14039,529,530,T10B10.3,0.00013066,0.00521925,0.3083594,0.080612375,7.641887693999999,0.023136379,0.000511972,0.0068208140000000006,0.009235561,0.009235561,WBGene00011680,T10B10.3
2087,1316,1317,C17E7.4,0.002945038,0.047279382,0.309233029,0.103999206,7.912019518999999,0.037742525,0.000355907,0.015867845,0.008299276999999999,0.015867845,WBGene00015899,C17E7.4
14927,1278,1279,T23G11.2,0.002690081,0.044469414000000006,0.310453908,0.103446779,8.467303592,0.05553795,0.00023654400000000002,0.01581531,0.007200465,0.01581531,WBGene00001647,gna-2
9274,1066,1067,F53H4.1,0.001492302,0.029570509,0.312263397,0.098314248,6.945381897000001,0.020665985,0.0009950360000000001,0.005817584000000001,0.013503501000000001,0.013503501000000001,WBGene00000803,csb-1
6839,233,234,F26D10.10,5.91e-06,0.000534198,0.31282619300000003,0.06906412,9.235505916000001,0.034347467,0.000104277,0.006179305,0.007050501999999999,0.007050501999999999,WBGene00001606,gln-5
18003,289,290,Y48E1B.12,1.24e-05,0.000904227,0.313080281,0.07164182,8.282767227,0.040709793,0.000236823,0.00193527,0.007462003,0.007462003,WBGene00000804,csc-1
15005,666,667,T24C4.6b,0.00033374,0.010579092,0.313090401,0.08727022400000001,8.238452117000001,0.028589987999999997,0.00283704,0.008587099,0.007539083,0.008587099,WBGene00020762,zer-1
18266,498,499,Y51F10.2a,0.00011126,0.004714178,0.313302841,0.08106941299999999,8.767371604,0.023851566,0.00289125,0.00105858,0.006967125,0.006967125,WBGene00021763,Y51F10.2
8769,1411,1412,F47H4.1a,0.003545635,0.053054045999999994,0.314118175,0.107722706,6.689339287,0.023753711,0.001288314,0.007090903000000001,0.016117958,0.016117958,WBGene00009834,lsy-27
2667,1110,1111,C27F2.8,0.0016997870000000001,0.032347978,0.31416226399999997,0.10010850800000001,8.99603479,0.029732426,0.000134399,0.014898171000000002,0.006940313,0.014898171000000002,WBGene00016170,C27F2.8
13890,1794,1795,T08A11.1,0.007091201,0.08351017200000001,0.317736795,0.118006751,8.130185121,0.029242587999999996,0.00029837,0.02059002,0.0077518990000000005,0.02059002,WBGene00011604,T08A11.1
5908,1406,1407,F14F3.2,0.003511287,0.052764140999999994,0.317805028,0.10887371400000001,6.665106825,0.018165844,0.0013873370000000002,0.004066506,0.016392891,0.016392891,WBGene00008805,git-1
18585,1400,1401,Y54G2A.12,0.003470477,0.052343611,0.319273494,0.10924047199999999,6.651780587,0.039246373,0.001354314,0.013511873,0.016545907,0.016545907,WBGene00021877,Y54G2A.12
18149,1530,1531,Y49E10.3b,0.004422699,0.061041492,0.319398223,0.11221423800000001,6.911398907000001,0.059206154000000004,0.005070208,0.009707615,0.013817845,0.013817845,WBGene00004086,pph-4.2
13072,526,527,R151.2b.4,0.000129639,0.005191195,0.32023702800000003,0.083675197,8.678538535,0.034629861,0.003489934,0.002473048,0.007012374,0.007012374,WBGene00020107,R151.2
8377,493,494,F44C4.4a,0.00010693100000000001,0.004567352,0.320486681,0.082721146,8.207767809,0.032854742,0.0026683590000000004,0.007509755,0.007595823000000001,0.007595823000000001,WBGene00002148,gon-14
3304,226,227,C36B1.11,4.82e-06,0.00044904300000000004,0.320868705,0.07017473,8.496974546,0.033709145,0.000219693,0.002737577,0.007167046,0.007167046,WBGene00007978,C36B1.11
18536,622,623,Y54F10AL.2b,0.00025458400000000003,0.008639932,0.323382705,0.08841382,7.392981278,0.04315461,0.0011551719999999999,0.010570333000000001,0.010374251999999999,0.010570333000000001,WBGene00004884,smg-6
9385,407,408,F54D5.5a,4.44e-05,0.002302951,0.32347160199999997,0.079222218,7.720665201,0.021748016000000002,0.000482697,0.006323631,0.008931543,0.008931543,WBGene00010051,F54D5.5
14051,1425,1426,T10B11.7a,0.003624273,0.053763294,0.32474313,0.111628659,7.374716567999999,0.068273933,0.008222506999999999,0.007165334000000001,0.010468929,0.010468929,WBGene00020403,T10B11.7
6469,1922,1923,F22B8.7,0.008521005,0.093686739,0.325229186,0.12362853800000001,6.302766071000001,0.029588758,0.001869982,0.008081284000000001,0.021056042,0.021056042,WBGene00009049,F22B8.7
5608,593,594,F11A6.2,0.000210869,0.007505725,0.325514774,0.087843385,7.305029192999999,0.062286216,0.000729217,0.008683541,0.010845473000000001,0.010845473000000001,WBGene00008681,scrm-4
4910,950,951,E02H4.3b,0.0010196,0.02266815,0.326452178,0.09937474800000001,6.927455536,0.022292456000000002,0.001144997,0.002849523,0.013668014,0.013668014,WBGene00006517,madd-3
12621,1503,1504,R08C7.10b,0.004243763,0.059658168,0.327107523,0.114395259,7.868956457,0.042334453,0.01120065,-0.001917123,0.008428763,0.008428763,WBGene00019953,wapl-1
1036,199,200,C05C10.5a,2.36e-06,0.00024943599999999996,0.332013911,0.070343302,8.954136112,0.041601288,0.00048665300000000003,0.004981252,0.006935617,0.006935617,WBGene00007332,C05C10.5
6696,1055,1056,F25B5.7d,0.00143917,0.028797165,0.332831468,0.104444655,7.315757756,0.040611118,0.001136155,0.015226874,0.010785461000000001,0.015226874,WBGene00017778,nono-1
10743,548,549,K02B9.2,0.000148145,0.005705335,0.333017122,0.087771007,7.3593288160000006,0.041661406,0.000667112,0.010888512,0.010549916000000001,0.010888512,WBGene00010493,meg-2
6967,388,389,F27D4.1,3.84e-05,0.002083272,0.333108108,0.08091019099999999,8.80322218,0.040445643999999996,0.000168192,0.009651497,0.006954416999999999,0.009651497,WBGene00009187,F27D4.1
7345,170,171,F32D1.7,1.04e-06,0.000128352,0.335401889,0.068669699,8.964018767999999,0.027628102999999998,0.000136955,0.002660838,0.0069363359999999995,0.0069363359999999995,WBGene00017986,F32D1.7
12469,1725,1726,R06B10.5.1,0.00617158,0.075557297,0.33544908100000004,0.122492691,6.345249392,0.020208056000000002,0.002078597,0.003687043,0.020428092,0.020428092,WBGene00019915,tbc-10
6704,1553,1554,F25D1.1c.1,0.004601414,0.062604701,0.336198961,0.11864358,7.672736206000001,0.056156798,0.008329956,0.012784493000000001,0.00911339,0.012784493000000001,WBGene00006460,ppm-1
15871,517,518,W05H9.4,0.000124249,0.005088868,0.336301271,0.08763350199999999,7.300487702000001,0.033081594,0.0006482269999999999,0.00254127,0.010871219,0.010871219,WBGene00021051,W05H9.4
2286,1600,1601,C23H3.1,0.005101715,0.06733181099999999,0.338949824,0.12103015800000001,6.360274171,0.045184494000000006,0.0017596220000000002,0.013674323,0.020212827,0.020212827,WBGene00001193,egl-26
14027,1614,1615,T09F3.3.2,0.0052151129999999995,0.068237219,0.339827874,0.121652226,8.892971868,0.047794042,0.007354015,0.014844882,0.0069364959999999995,0.014844882,WBGene00001683,gpd-1
14046,1663,1664,T10B11.1,0.00562506,0.07146632900000001,0.34139666700000004,0.123298071,6.311310939,0.031090978,0.001876175,0.010713715,0.020927447,0.020927447,WBGene00020397,pcbd-1
11473,1179,1180,K09E9.3,0.002034867,0.036460326,0.34193848600000004,0.110835617,6.614672647999999,0.024491526,0.0014482420000000002,0.00878962,0.016978559,0.016978559,WBGene00010726,K09E9.3
12030,1711,1712,M05B5.5a,0.006038521,0.07454844299999999,0.34312301799999995,0.124968216,6.482297272,0.022666727999999997,0.004833151,0.003200754,0.018592431,0.018592431,WBGene00001949,hlh-2
2090,1513,1514,C17E7.9b,0.004294298,0.059911637999999996,0.346636464,0.121384348,6.626205621,0.054556920999999994,0.0020270410000000003,0.020074198999999997,0.016843079,0.020074198999999997,WBGene00015903,C17E7.9
7588,1435,1436,F35G12.10.2,0.003686467,0.054236433,0.348091545,0.1198739,6.9176043289999996,0.057879945,0.007794964000000001,0.013084163999999999,0.013759663,0.013759663,WBGene00000206,asb-1
21087,1267,1268,ZK899.8i,0.00256878,0.042897236,0.35058806299999995,0.11627667,7.195663696,0.031531874,0.001357313,0.018923083,0.011521692,0.018923083,WBGene00001516,gap-2
12102,600,601,M151.7,0.000216985,0.007633460999999999,0.35423502,0.095781281,7.01802085,0.02812347,0.000893872,0.003751622,0.012867209,0.012867209,WBGene00019799,M151.7
5934,1527,1528,F14H3.6,0.004394736,0.060810153,0.35527872200000005,0.12473166699999999,9.13811365,0.043550452999999996,0.000115671,0.023221312999999997,0.006988444,0.023221312999999997,WBGene00008825,F14H3.6
18175,1154,1155,Y4C6A.3,0.001909238,0.034949805,0.358227705,0.115408439,7.286931126,0.056665545,0.000736393,0.019242269,0.010949277,0.019242269,WBGene00021153,Y4C6A.3
18192,1517,1518,Y50D4A.1a,0.0043232290000000005,0.060249755,0.35926181,0.125899487,7.822268305,0.047287029,0.00497909,0.018796931,0.008577461,0.018796931,WBGene00021735,Y50D4A.1
15747,826,827,W03G9.1,0.000644885,0.016490236000000002,0.359978319,0.105503656,6.740905328999999,0.020844966,0.00114884,0.002163893,0.015547692,0.015547692,WBGene00004900,snf-1
6124,1861,1862,F17E5.2,0.007874609,0.089416139,0.361133576,0.135897364,6.05084246,0.043853407000000004,0.002333919,0.001735147,0.025368222000000003,0.025368222000000003,WBGene00008924,F17E5.2
9042,591,592,F52D2.4.2,0.000207934,0.007419396,0.361858067,0.097557515,7.972764795,0.055173331,0.005668806,0.008607398,0.008128952,0.008607398,WBGene00001569,gei-12
757,1969,1970,C01G6.8b,0.009098055,0.09764475800000001,0.36188511,0.138741143,7.285856337999999,0.051631519,0.009676724,0.019196933,0.010955543,0.019196933,WBGene00000289,cam-1
1348,1395,1396,C07E3.6,0.00346813,0.052343611,0.36263028799999997,0.124066198,6.298630567000001,0.055207062,0.001969939,0.00199968,0.021118692999999997,0.021118692999999997,WBGene00007417,ceh-58
1715,655,656,C11G6.1a,0.000313064,0.010074748,0.365731211,0.10147240199999999,6.91681096,0.033446749,0.00167789,0.012914133000000001,0.013767083000000001,0.013767083000000001,WBGene00006384,taf-3
5932,748,749,F14H3.4,0.00045671599999999997,0.012892321000000002,0.367340386,0.10480657199999999,7.206739832999999,0.042522964,0.000744625,0.015732002,0.011447883999999998,0.015732002,WBGene00008823,F14H3.4
11581,1028,1029,K10D3.3,0.001343379,0.02760259,0.367678144,0.114664789,8.014386522999999,0.05537095,0.000366434,0.019355587,0.008020471,0.019355587,WBGene00006394,taf-11.2
19897,1506,1507,Y92C3B.1,0.0042557720000000005,0.059711544000000005,0.367793032,0.12866403199999998,7.356193749,0.112624745,0.00072552,0.02410613,0.010566553999999999,0.02410613,WBGene00022357,kbp-4
4314,1317,1318,C53D5.1a,0.0029564490000000003,0.047426564000000004,0.36859240299999996,0.124012065,6.914827637,0.038248016,0.009282834,0.009152845,0.013785655,0.013785655,WBGene00016902,C53D5.1
16196,791,792,Y105C5B.19,0.000565568,0.015116551,0.372502503,0.108046553,6.677512305,0.02852404,0.001259484,0.0080167,0.016251602,0.016251602,WBGene00013658,Y105C5B.19
18052,1815,1816,Y48G1BL.5,0.007308451,0.08508953,0.372776805,0.138968647,6.047379894,0.10229497300000001,0.0035339440000000002,0.018968153999999997,0.025434482999999997,0.025434482999999997,WBGene00021664,Y48G1BL.5
19194,938,939,Y67D8A.3,0.0009680310000000001,0.021796677999999996,0.37424291200000004,0.11341873599999999,6.550402513,0.030919927000000003,0.001546391,0.007821979,0.017749323,0.017749323,WBGene00022060,dmd-9
21019,309,310,ZK856.11,1.75e-05,0.0011941060000000001,0.374548034,0.08721557199999999,7.3356089010000005,0.031841821,0.000732873,0.006529376999999999,0.010676961,0.010676961,WBGene00014112,ZK856.11
13510,1557,1558,T04F8.6,0.004625788,0.062811546,0.375284636,0.132515771,6.118160228,0.039990515,0.00222322,0.010764606999999999,0.024117424,0.024117424,WBGene00011444,T04F8.6
2555,568,569,C26E6.2,0.00017150900000000003,0.006372951,0.37835165600000004,0.100688065,6.87866146,0.026557995,0.001076622,0.00618792,0.014130508,0.014130508,WBGene00016138,flh-2
20494,308,309,ZK154.5,1.74e-05,0.001189767,0.378980992,0.088216499,7.27695184,0.028335113,0.000665334,0.006949539,0.011007892,0.011007892,WBGene00022667,ZK154.5
20094,258,259,ZC308.4a,8.74e-06,0.000715073,0.379037709,0.085247456,8.137477979,0.049839111,0.001128787,0.009771906,0.007736444,0.009771906,WBGene00022586,ZC308.4
14011,469,470,T09B9.1,8.590000000000001e-05,0.003866224,0.380197389,0.09681159,6.985210218,0.057669104000000006,0.000910175,0.010218922,0.013148551000000001,0.013148551000000001,WBGene00011642,T09B9.1
20155,1139,1140,ZC410.3b,0.0018446170000000002,0.034211179,0.380706001,0.12224949800000001,7.075656007999999,0.060788800000000004,0.01001986,0.004321001,0.012397548999999999,0.012397548999999999,WBGene00013881,mans-4
16806,283,284,Y26E6A.1,1.17e-05,0.000872603,0.38082288299999995,0.086884172,7.340311226,0.04477838,0.000671728,0.004938517,0.010651561,0.010651561,WBGene00012512,ekl-5
1476,631,632,C08F8.9,0.000275495,0.009216436,0.38173424899999997,0.10494945900000001,6.76188796,0.054182022,0.00119996,0.008637561,0.015321623000000001,0.015321623000000001,WBGene00007449,C08F8.9
19325,1253,1254,Y6G8.3,0.002517704,0.042449612000000005,0.38519992799999997,0.127498749,6.225249035,0.04349053,0.002108351,0.010838465,0.022275545,0.022275545,WBGene00012405,ztf-25
14278,656,657,T13C2.6b,0.000312796,0.010074748,0.385303819,0.10689625400000001,8.586839868,0.033076757000000005,0.008220746999999999,0.008919466,0.007079907,0.008919466,WBGene00020481,T13C2.6
12576,343,344,R07E4.5,2.42e-05,0.0014889329999999998,0.385635259,0.091341641,7.161895226,0.030856004,0.000760866,0.003250393,0.011754077,0.011754077,WBGene00019938,R07E4.5
21006,121,122,ZK829.9,1.74e-07,3.02e-05,0.38753862200000005,0.074169727,8.056030395,0.043268685,0.00033317599999999997,0.002432774,0.007918546,0.007918546,WBGene00014097,ZK829.9
10966,776,777,K04G2.8b,0.000533122,0.014506811000000001,0.38882719299999996,0.11226301400000001,8.153882366,0.051141066,0.011202196000000001,-0.004463502,0.00770228,0.00770228,WBGene00000156,1-Apr
15138,759,760,T26C11.6,0.000492548,0.013702569,0.39051195299999997,0.11206227,6.579667239,0.059159088,0.0014417829999999999,0.005529076999999999,0.017395146,0.017395146,WBGene00000444,ceh-21
16867,1975,1976,Y34B4A.8a,0.009157609,0.097985485,0.391187357,0.150103725,6.134049768,0.025304136,0.009964068000000001,-0.0038734629999999997,0.023832624,0.023832624,WBGene00021324,Y34B4A.8
8292,967,968,F43C11.9,0.001064658,0.023254208,0.392892866,0.12004579300000001,6.388070149,0.028988965,0.001792551,0.003954267,0.019823937,0.019823937,WBGene00018386,F43C11.9
4159,436,437,C50E3.13,6.37e-05,0.0030741490000000004,0.393330973,0.098364067,7.318773902,0.060839212000000004,0.000628958,0.013884276000000001,0.010768794,0.013884276000000001,WBGene00016824,C50E3.13
17356,641,642,Y39G10AR.14b,0.00029016,0.009555833,0.396083575,0.10929668099999999,6.737556822,0.038426592999999995,0.002334552,0.006421626999999999,0.015584094,0.015584094,WBGene00003156,mcm-4
2644,76,77,C27C7.1,7.879999999999998e-09,2.16e-06,0.397531721,0.068884627,8.833510697000001,0.066066523,0.00017148400000000001,0.005698997,0.006946154,0.006946154,WBGene00007766,C27C7.1
5504,1613,1614,F10C5.2.2,0.0052015329999999995,0.068176471,0.40317707,0.144286539,8.614148654,0.065872975,0.024170347999999998,-0.008494235,0.00705756,0.00705756,WBGene00017328,F10C5.2
1274,169,170,C06G4.2a,1.01e-06,0.000125538,0.404910769,0.082807231,8.327941706,0.034646817999999996,0.001857345,0.008428211,0.007389234000000001,0.008428211,WBGene00000542,clp-1
10156,1342,1343,F59A3.9,0.003081869,0.048575071,0.40560898799999995,0.137055445,6.0384538029999995,0.061147920999999994,0.002570133,0.023724061,0.02560616,0.02560616,WBGene00019082,pup-3
17111,1024,1025,Y38E10A.22a,0.001316015,0.027145858999999998,0.407073695,0.126716955,7.899975529,0.066389219,0.012025188000000001,0.012060592,0.008334757,0.012060592,WBGene00012600,Y38E10A.22
9301,1211,1212,F54B3.1a,0.002163065,0.037734056,0.41105641,0.134030858,8.265845448,0.04991868,0.0045611,0.022385307000000004,0.0074907640000000004,0.022385307000000004,WBGene00010013,F54B3.1
18561,944,945,Y54F10BM.9,0.0009955510000000001,0.022274011,0.412658736,0.125360327,6.279707306000001,0.029132286,0.002163983,0.001414497,0.021408833999999998,0.021408833999999998,WBGene00021863,Y54F10BM.9
2637,348,349,C27C12.1,2.56e-05,0.001553886,0.412731952,0.098059201,6.954109713999999,0.036412539,0.000998942,0.009909059,0.013424469,0.013424469,WBGene00007771,C27C12.1
12431,664,665,R05G9.3,0.00032867199999999996,0.01045884,0.413384542,0.115098058,6.849557565,0.053375489000000005,0.001193097,0.018678248,0.014416438,0.018678248,WBGene00019905,R05G9.3
10704,809,810,K01G5.8b,0.000614806,0.016013541000000003,0.413564571,0.120748884,7.123272215,0.06687688,0.00359181,0.01827863,0.012033412,0.01827863,WBGene00010479,K01G5.8
2771,1839,1840,C29E4.9,0.0075513640000000005,0.086676709,0.417196977,0.156165964,5.702861561000001,0.051811148,0.003660814,0.021936409,0.032920898,0.032920898,WBGene00016206,C29E4.9
20285,961,962,ZC84.3,0.0010438280000000001,0.022941428,0.417683725,0.127403218,6.240097808,0.035441875,0.00231282,0.002256857,0.02203455,0.02203455,WBGene00013847,cls-3
13927,513,514,T08D10.1,0.00012183,0.005011371,0.422877423,0.11005511800000001,6.633613715,0.037068607,0.001411661,0.004350003,0.016756533,0.016756533,WBGene00011614,nfya-1
12048,1537,1538,M106.3a.2,0.00449661,0.061797780999999996,0.423425455,0.149038679,8.008595073,0.04450999,0.025283622999999998,-0.015794996000000002,0.008035168,0.008035168,WBGene00010911,M106.3
1116,1693,1694,C05D9.7,0.0058707609999999995,0.073273611,0.42634282,0.154757229,5.721914677999999,0.033132396,0.00346097,0.002656555,0.03246373,0.03246373,WBGene00015474,C05D9.7
13762,1732,1733,T07A5.5,0.006264643,0.076430089,0.43286803700000004,0.158351007,6.425717757,0.098657361,0.0017382379999999998,0.035874324,0.019316497,0.035874324,WBGene00011558,T07A5.5
14172,1766,1767,T12A2.1,0.006741041999999999,0.08065979,0.43781221600000003,0.161591684,5.608873478,0.046491616,0.003928053,0.020044897,0.035239756000000004,0.035239756000000004,WBGene00020436,T12A2.1
20893,225,226,ZK678.1,4.62e-06,0.00043421199999999996,0.448931919,0.097991624,6.951510718,0.054331429,0.000955608,0.0061015240000000005,0.01344793,0.01344793,WBGene00023498,lin-15A
18343,211,212,Y52B11A.8,2.95e-06,0.00029408,0.45150598799999997,0.09659206,7.666132322,0.054477055999999996,0.00047202,0.013523018999999999,0.009139203,0.013523018999999999,WBGene00013127,Y52B11A.8
9425,917,918,F54E7.3b.1,0.0008955419999999999,0.020635489,0.45533281200000003,0.137088973,9.158517566,0.054192906,0.000284426,0.027905654,0.006999471,0.027905654,WBGene00003918,par-3
